movie_id,director,leads
FS20162968,제임스 보빈,조니 뎁|앤 해서웨이|미아 와시코브스카
FS20110185,저스틴 린,드웨인 존슨(홉스)|폴 워커(브라이언 오코너)|빈 디젤(도미닉 토레토)
FS20038776,코다마 켄지,타카야마 미나미|야마자키 와카나|카미야 아키라
FS20130574,김성호,김혜자|이레(지소)|최민수
FS20233057,김창주,류승룡|진선규|이고르 페드로소
FS19960126,리차드 링클레이터,에단 호크(제시)|줄리 델피(셀린)
FS20010223,조 존스톤,샘 닐|윌리엄 H. 머시|테이어 레오니
FS20141962,모튼 틸덤,베네딕트 컴버배치|키이라 나이틀리|매튜 구드
FS20216685,엔리코 카사로사,제이콥 트렘블레이|잭 딜런 그레이저|엠마 버만
FS20160203,게빈 오코너,벤 애플렉|안나 켄드릭|J.K. 시몬스
FS20126407,피터 램지,크리스 파인(잭 프로스트)|알렉 볼드윈(놀스)|휴 잭맨(버니)
FS20153702,유야마 쿠니히코,
FS20185161,김승우,이영애(정연)|유재명(홍경장)|이원근(승현)
FS20194384,뤽 베송,사샤 루스|킬리언 머피|루크 에반스
FS20226500,이한,유해진(치호)|김희선(일영)|차인표(석호)
FS20123421,블라드 바르베,박보영(겔다)|이수근(트롤)|최수민(눈의여왕)
FS20193821,최신규,"이지현(차탄, 모나, 폭포의 눈물 목소리)|김용준(차산 목소리)|양정화(전다해, 장군 목소리)"
FS20081057,앤드류 스탠튼,엘리사 나이트|벤 버트
FS20070422,폴 그린그래스,맷 데이먼|줄리아 스타일즈
FS20128270,라이언 존슨,조셉 고든 레빗|브루스 윌리스|에밀리 블런트
FS20231496,제임스 건,크리스 프랫|조 샐다나|데이브 바티스타
FS20217905,황인호,김래원(강도영)|정상훈(오대오)|이종석(전태성)
FS20156241,코바야시 츠네오,
FS20150977,박현진,이미연|최지우|김주혁
FS20112272,정태원,김수미|신현준|임형준
FS20183084,윌 글럭,도널 글리슨|로즈 번|샘 닐
FS19980173,베리 쿡,
FS20136802,부지영,염정아(선희)|문정희|김영애
FS20071066,주걸륜,주걸륜(상륜 )|계륜미(샤오위 )|황추생(샹륜 아버지 )
FS20129790,벤 애플렉,벤 애플렉|존 굿맨
FS20124738,나가이시 다카오,치바 유다이(미라클 레드 미르 )|사토 리카(미라클 핑트 에리 )|오노 켄토(미라클 블루 하이드 )
FS20164521,타카하시 시게하루,토마츠 하루카|유키 아오이|세키 토모카즈
FS20202185,김용완,엄지원(임진희)|정지소(백소진)|정문성(정성준)
FS20111774,장윤현,주진모(일리치)|김소연(따냐)|박희순(고종)
FS20199584,알버트 휴즈,코디 스밋 맥피
FS20100103,마틴 스콜세지,마크 러팔로|레오나르도 디카프리오
FS20191601,히라야마 미호,김은아(엉덩이탐정 목소리)|소연(브라운 목소리)|홍진욱(말티즈 서장 목소리)
FS20112651,폴 W.S. 앤더슨,로건 레먼|올랜도 블룸|밀라 요보비치
FS20020011,스티븐 스필버그,톰 행크스|레오나르도 디카프리오
FS20132262,서극,안젤라 베이비(루이지)|조우정|김범(위안전)
FS20208962,이원태,조진웅(전해웅)|이성민(권순태)|김무열(김필도)
FS20090828,크리스 웨이츠,로버트 패틴슨(에드워드 컬렌)|크리스틴 스튜어트(벨라 스완)
FS20010218,비키 젠슨,마이크 마이어스(슈렉)|카메론 디아즈(피오나)|에디 머피
FS20168381,로버트 저메키스,브래드 피트(맥스)|마리옹 꼬띠아르(매리앤)|리지 캐플란(브리짓)
FS19820019,김태용,현빈(훈)|탕웨이(애나)
FS20145506,박흥식,한효주(정소율)|유연석|천우희(서연희)
FS20190299,박동훈,최민식(이학성)|김동휘(힌지우)|박해준(안기철)
FS20177541,더그 라이만,톰 크루즈|도널 글리슨|사라 라이트
FS20177104,카를로스 살다나,존 시나|케이트 맥키넌|데이비드 테넌트
FS20214823,이해영,설경구|이하늬|박소담
FS20167905,김덕수,강예원(장영실)|한채아(나정안)
FS20100361,데이빗 슬레이드,크리스틴 스튜어트(벨라 스완)|로버트 패틴슨(에드워드 컬렌)|테일러 로트너(제이콥 블랙)
FS20030316,피터 잭슨,비고 모텐슨(아라곤)|일라이저 우드(프로도)|이안 맥켈런(간달프)
FS20138421,로베르트 슈벤트케,라이언 레이놀즈(닉 워커)|제프 브리지스(로이 펄시퍼)|케빈 베이컨(바비 헤이즈)
FS20124349,정범식,김현수|노강민|진태현
FS20136337,케네스 브래너,케네스 브래너|크리스 파인|키이라 나이틀리
FS20174369,이준익,박정민(학수)|김고은(선미)
FS20113671,권칠인,이민정(신진아)|이정진(이재혁)|이광수(대근)
FS20130522,월리 피스터,조니 뎁|레베카 홀|모건 프리먼
FS20147968,크리스토퍼 스펜서,디오고 모르가도|세바스찬 냅|다윈 쇼
FS20140703,강제규,박근형|윤여정(금님)|윤여정
FS20151421,발타자르 코루마쿠르,제이슨 클락|조슈 브롤린|키이라 나이틀리
FS20134362,자코 아키후미,성완경(토리코 (한국어 목소리))|양정화(마츠 (한국어 목소리))|구자형(코코 (한국어 목소리))
FS20142856,임상수,류승범|고준희|류현경
FS20111101,후지모리 마사야,
FS20194424,홍의정,유아인(태인)|유재명(창복)
FS20134592,유야마 쿠니히코,이선호(지우 목소리 )|장경희(아이리스 목소리 )|남도형(덴트 목소리 )
FS20196244,데이비드 F. 샌드버그,제커리 리바이|애셔 앤젤|잭 딜런 그레이저
FS20134589,임순례,박해일(윤민철 PD)|유연석(심민호)|이경영(이장환 박사)
FS20147096,스튜어트 베티,아론 에크하트|빌 나이|미란다 오토
FS20150567,저스틴 린,크리스 파인|사이먼 페그|조 샐다나
FS20155022,야마무로 타다요시,김환진(손오공 목소리 )|최한(베지터 목소리 )|최문자(프리저 목소리 )
FS20113636,정용주,엄태웅(강동주)|정려원(오송경)|유선
FS19980175,라자 고스넬,알렉스 D. 린즈|케빈 킬너
FS20175547,강형철,도경수|박혜수(양판래)|자레드 그라임스
FS20137403,시기노 아키라,야지마 아키코(짱구 목소리 역)|나라하시 미키(짱구엄마 목소리 역)
FS20144481,마이클 스피어리그,에단 호크|노아 테일러|사라 스누크
FS20020234,피터 잭슨,일라이저 우드(프로도)|이안 맥켈런(간달프)|비고 모텐슨(아라곤)
FS20110899,라즈쿠마르 히라니,아미르 칸(란초 )|마드하반(파르한 )|셔먼 조쉬(라주 )
FS20196136,애드리언 그런버그,실베스터 스탤론|파즈 베가|세르지오 페리스-멘체타
FS20119515,장훈,신하균(강은표)|고수(김수혁)|이제훈(신일영)
FS20157096,야마시타 히로유키,산페이 유코|키쿠치 코코로|타케우치 준코
FS20149567,시즈노 코분,
FS20135386,김영탁,차태현(여장부)|남상미(봉수미)
FS20187427,타치카와 유즈루,타카야마 미나미|야마자키 와카나|코야마 리키야
FS20151951,안상훈,신하균|장혁|강한나
FS20142421,크리스티안 디터,릴리 콜린스|샘 클라플린
FS20147568,고경아,김선영|변준석
FS20202703,당계례,성룡|양양
FS20142621,곽재용,임수정(윤정/소은)|조정석(지환)|이진욱(건우)
FS20050228,스티븐 힐렌버그,톰 케니
FS20167644,에릭 섬머,엘 패닝|데인 드한
FS20156441,이영준,엄상현|전태열|신용우
FS20165281,스티븐 스필버그,마크 라이런스|레베카 홀|빌 헤이더
FS20226777,타카하시 와타루,
FS20173693,마이클 쿠에스타,딜런 오브라이언|테일러 키취|마이클 키튼
FS20167839,티무르 베크맘베토브,잭 휴스턴|토비 켑벨|모건 프리먼
FS19780066,로버트 와이즈,줄리 앤드류스|크리스토퍼 플러머
FS20134585,김태균,장혁|조보아|선우선(서연)
FS20161081,데이비드 F. 샌드버그,스테파니 시그만|알리시아 벨라 베일리|미란다 오토
FS20188462,허인무,나문희(말순)|김수안(공주)
FS20184721,스테파노 솔리마,조슈 브롤린|베니시오 델 토로|캐서린 키너
FS20158203,공자관,김영삼|아리
FS20139072,왕가위,양조위(엽문)|장쯔이(궁이)|송혜교(장영성)
FS20020168,미야자키 하야오,이리노 미유
FS20173945,오리올 파울로,마리오 카사스|안나 와게너
FS20150741,리 워넬,스테파니 스콧|더못 멀로니|린 샤예
FS20215162,로버트 저메키스,앤 해서웨이|옥타비아 스펜서
FS20122786,신재호,양동근|주상욱|이태임(지희)
FS20121550,조병옥,김무열(상근)|진선규(충모)|서동갑
FS20050017,김지운,이병헌(선우)|김영철(강 사장)|신민아(희수)
FS20187981,홍승완,문소리(재판장 김준겸)|박형식(권남우)
FS20120103,김성홍,김창완(인범)|배소은(순정)|하은설
FS20141561,한동호,윤설희|엄다혜
FS20176767,미키 타카히로,후쿠시 소타|고마츠 나나|히가시데 마사히로
FS20162572,로아 우타우,크리스토퍼 조너|아네 달 토프|조나스 호프 오프테브로
FS20151782,홍상수,정재영|김민희(윤희정)
FS20111250,강형철,고수희|김민영|김선경
FS20196601,조민호,고아성(유관순)|김새벽(김향화)|정하담(이옥이)
FS20140524,스콧 프랭크,리암 니슨|보이드 홀브룩
FS20112311,베넷 밀러,조나 힐(피터 브랜드 )|브래드 피트(빌리 빈)
FS19940343,로버트 저메키스,톰 행크스|로빈 라이트|게리 시나이즈
FS20110613,손영성,박희순|장혁|하정우
FS20157197,브렉 에이즈너,빈 디젤|일라이저 우드|로즈 레슬리
FS20228555,이노우에 다케히코,
FS20113391,구자홍,윤제문(한대희)|송하윤(미선)|성준(민기)
FS20226254,라이언 쿠글러,레티티아 라이트|루피타 뇽오|다네이 거라이라
FS20136060,황인호,이민기|김고은(복순)|김뢰하(의상)
FS20140241,최경석,엄상현|시영준|안장혁
FS20134407,권호영,김강우(양춘동 / 형사)|김범(김 준)|박혁권(기 우)
FS20161605,안나 포에스터,케이트 베킨세일|테오 제임스|찰스 댄스
FS20185384,앤소니 마라스,데브 파텔|아미 해머|나자닌 보니아디
FS20112561,론 쉐르픽,앤 해서웨이|짐 스터게스
FS20090024,데이빗 핀처,브래드 피트(벤자민 버튼)|케이트 블란쳇(데이시)
FS20140609,존 파브로,존 파브로|엠제이 안소니|소피아 베르가라
FS20215301,마크 윌리엄스,리암 니슨(톰)|케이트 월쉬|제이 코트니
FS20204431,다니엘 에스피노사,자레드 레토(모비우스)|맷 스미스(마일로)|아드리아 아르호나(마르틴)
FS20217736,마이클 차베즈,베라 파미가|패트릭 윌슨
FS20090718,필 로드,"빌 헤이더(젊은 발명가, 플린트 록우드 목소리 )|제임스 칸(팀 록우드 목소리 )|앤디 샘버그(바비 브렌트 목소리)"
FS20100165,존 리 행콕,산드라 블록
FS20030350,박찬욱,최민식(오대수)|유지태(이우진)|강혜정(미도)
FS20201785,최상훈,오지호(성준)|신소율(보미)|정의욱(진수)
FS19970180,스티븐 스필버그,제프 골드블럼|줄리안 무어|리차드 아텐보로
FS20187657,피터 버그,마크 월버그|로렌 코핸|이코 우웨이스
FS20192300,닉 브루노,윌 스미스|톰 홀랜드
FS20124204,무라타 마사히코,타케우치 준코
FS20208261,강태호,이시후(신입)|이설구(범털)|유상재(정태수)
FS20112762,김정환,한예슬(구홍실)|송중기(천지웅)
FS20173436,기예르모 델 토로,샐리 호킨스|마이클 섀넌|리차드 젠킨스
FS20113307,엘리어트 레스터,제이슨 스타뎀|패디 콘시딘(포터 내쉬)
FS20138224,성시흡,정재영|한지민(유소정)
FS20080071,조엘 코엔,토미 리 존스(에드 톰 벨)|하비에르 바르뎀(안톤 시거 )|조슈 브롤린( 를르윈 모스 )
FS20147129,오기환,주원(우기명)|최진리(곽은진)|안재현(김원호)
FS20157883,와타나베 카츠야,시손 쥰|세키네 츠토무
FS19770092,프란시스 포드 코폴라,알 파치노|말론 브란도
FS20136869,윤재구,임수정(지연 )|유연석|곽민호
FS20081573,,
FS20113311,마이크 미첼,저스틴 롱(앨빈 )|제이슨 리(데이브 )|매튜 그레이 구블러(사이먼)
FS20247693,존 추,신시아 에리보|아리아나 그란데|조나단 베일리
FS20040615,폴 그린그래스,맷 데이먼|칼 어번(커릴)|프란카 포텐테
FS20189262,코린 하디,타이사 파미가|데미안 비쉬어|보니 아론스
FS20198461,이일형,이성민(한필주)|남주혁(박인규)
FS20050140,에릭 다넬,벤 스틸러
FS20090850,존 머스커,애니카 노니 로즈(티아나)|브루노 캄포스(나빈왕자)|키스 데이빗(닥터 파실리에)
FS20136894,이기욱,마동석|안도규|김현수(지수)
FS20165153,알렉세이 트시칠린,박지윤(겔다)|엄상현(올름)|남도형(로렌)
FS20227514,스콧 만,그레이스 캐롤라인 커리|버지니아 가드너|제프리 딘 모건
FS20163884,니콜라스 스톨러,앤디 샘버그|켈시 그래머|제니퍼 애니스턴
FS20124402,김현석,정재영(우석)|김옥빈(영은)|최다니엘(지완)
FS20167285,타카하시 와타루,박영남(짱구)|김환진(신형만(짱구아빠))|강희선(봉미선(짱구엄마))
FS20173901,데이빗 레이치,키아누 리브스
FS20148460,연상호,류승룡|심은경|이준(기웅)
FS20156402,닐 블롬캠프,휴 잭맨|샬토 코플리|시고니 위버
FS20142561,세르게이 보드로프,제프 브리지스|줄리안 무어|벤 반스
FS20125106,마커스 니스펠,제이슨 모모아(코난)|레이첼 니콜스(타마라)|스티븐 랭
FS20183096,이종언,설경구(정일)|전도연(순남)|신안진(석원아빠)
FS20157175,호소다 마모루,야쿠쇼 코지|미야자키 아오이|소메타니 쇼타
FS19980231,피터 위어,짐 캐리|에드 해리스
FS20161665,캘리 애스버리,데미 로바토|레인 윌슨|조 맨가니엘로
FS20236614,마이크 미첼,잭 블랙|아콰피나|비올라 데이비스
FS20173601,제이미 미첼,아리엘 윈터(소피아)|아이미 카레로(엘레나)|제인 폰다(슈리키)
FS20068576,조규장,문채원|유연석
FS20127407,존 걸레거,다니엘 파나베이커|빙 라메스|데이빗 핫셀호프
FS20124098,사토 히로유키,타나카 마유미|오카무라 아케미|강수진
FS20132821,폴 그린그래스,톰 행크스(리차드 필립스)|캐서린 키너
FS20150603,경석호,정시현
FS20151181,김태용,김하늘(효주)|유인영(혜영)|이원근(신재하)
FS20140181,야쿠와 신노스케,미즈타 와사비|오오하라 메구미
FS20182490,조철현,송강호(세종대왕)|박해일(신미 스님)|전미선(소헌왕후)
FS20175522,브라이언 피,아미 해머|나단 필리온|오웬 윌슨
FS20156970,마츠오카 조지,코바야시 카오루|오다기리 죠|타카오카 사키
FS20223676,롤랜드 에머리히,할리 베리(파울러)|패트릭 윌슨(브라이언)|존 브래들리(KC)
FS20166384,조선호,김명민(준영)|변요한(민철)|유재명(강식)
FS20217950,패트릭 휴즈,라이언 레이놀즈|사무엘 L. 잭슨|셀마 헤이엑
FS20179407,이덕희,임창정|공형진|정상훈(정두만)
FS20192725,나가오카 치카,타카야마 미나미|야마자키 와카나|코야마 리키야
FS20162461,이동희,정준하|하동훈
FS20134233,고경아,김선영(희수)|변준석
FS20126617,매티스 반 헤이닌겐 주니어,메리 엘리자베스 윈스티드|조엘 에저튼|에릭 크리스찬 올슨
FS20162542,닐 나이팅게일,
FS20090403,와타나베 아유무,미즈타 와사비(도라에몽)
FS20233235,정태원,윤현민|유라|김수미
FS20143541,숀 레비,벤 스틸러|로빈 윌리엄스|댄 스티븐스
FS20211281,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스
FS20010238,크리스토퍼 놀란,가이 피어스|캐리 앤 모스|조 판톨리아노
FS20191243,조은지,류승룡(현)|오나라(미애)|김희원(순모)
FS20080962,테라모토 유키요,미즈타 와사비
FS20110290,조범구,고창석|강예원(아롬)|이민기(기수)
